order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
4355,"","","","",tools,Credit Card,1,100,2022-01-05T15:26:23.404-06:00,Canada,Delta,Walmart,"",Y,""
4356,"","","","",tools,Wallet,1,100,2022-03-06T04:26:23.405-06:00,Australia,Bravo,Walmart,"",Y,""
4357,"","","","",tools,Wallet,1,100,2022-01-28T10:26:23.404-06:00,Canada,Delta,Amazon,"",Y,""
4358,"","","","",electronics,Credit Card,1,100,2022-03-21T11:26:23.405-05:00,US,Echo,Walmart,"",Y,""
4359,"","","","",books,Credit Card,1,100,2022-02-01T18:26:23.404-06:00,US,Echo,eBay,"",Y,""
4360,"","","","",electronics,Credit Card,1,100,2022-03-29T12:26:23.406-05:00,UK,Echo,Walmart,"",Y,""
4361,"","","","",books,Internet Banking,3,100,2022-01-26T13:26:23.404-06:00,US,Bravo,Walmart,"",Y,""
4362,"","","","",electronics,Wallet,1,100,2022-03-05T03:26:23.405-06:00,US,Alpha,Amazon,"",Y,""
4363,"","","","",electronics,UPI,1,100,2022-03-25T12:26:23.406-05:00,US,Alpha,Amazon,"",Y,""
4364,"","","","",electronics,Credit Card,1,100,2022-03-30T08:26:23.406-05:00,US,Echo,eBay,"",Y,""
4365,"","","","",electronics,Internet Banking,1,100,2022-03-05T20:26:23.405-06:00,US,Bravo,eBay,"",Y,""
4366,"","","","",electronics,Credit Card,1,100,2022-02-03T09:26:23.404-06:00,US,Delta,Walmart,"",Y,""
4367,"","","","",tools,Credit Card,1,100,2022-01-09T03:26:23.404-06:00,US,Charlie,eBay,"",Y,""
4368,"","","","",electronics,Wallet,1,100,2022-01-26T00:26:23.404-06:00,US,Echo,Etsy,"",Y,""
4369,"","","","",food,Credit Card,1,100,2022-01-03T03:26:23.403-06:00,Canada,Charlie,Etsy,"",Y,""
4370,"","","","",food,Wallet,1,100,2022-02-21T19:26:23.405-06:00,US,Alpha,Amazon,"",Y,""
4371,"","","","",tools,Credit Card,4,100,2022-03-09T22:26:23.405-06:00,US,Delta,Amazon,"",Y,""
4372,"","","","",electronics,Credit Card,1,100,2022-01-07T21:26:23.404-06:00,US,Echo,eBay,"",Y,""
4373,"","","","",tools,Wallet,1,100,2022-01-16T21:26:23.404-06:00,US,Charlie,Amazon,"",Y,""
4374,"","","","",electronics,Credit Card,3,100,2022-01-26T05:26:23.404-06:00,US,Alpha,eBay,"",Y,""
4375,"","","","",electronics,Internet Banking,2,100,2022-01-25T09:26:23.404-06:00,US,Echo,eBay,"",Y,""
4376,"","","","",electronics,Credit Card,1,100,2022-01-13T01:26:23.404-06:00,US,Alpha,Walmart,"",Y,""
4377,"","","","",electronics,Credit Card,1,100,2022-02-19T23:26:23.405-06:00,US,Bravo,Amazon,"",Y,""
4378,"","","","",clothing,Credit Card,1,100,2022-02-12T04:26:23.405-06:00,Canada,Alpha,Amazon,"",Y,""
4379,"","","","",electronics,Wallet,1,100,2022-01-03T10:26:23.403-06:00,US,Charlie,Amazon,"",Y,""
4380,"","","","",electronics,Credit Card,1,100,2022-03-29T10:26:23.406-05:00,US,Bravo,Amazon,"",Y,""
4381,"","","","",electronics,Credit Card,1,100,2022-01-15T00:26:23.404-06:00,US,Charlie,Amazon,"",Y,""
4382,"","","","",electronics,Wallet,1,100,2022-01-24T18:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
4383,"","","","",books,UPI,1,100,2022-03-30T16:26:23.406-05:00,Australia,Echo,Amazon,"",Y,""
4384,"","","","",electronics,Credit Card,1,100,2022-01-08T18:26:23.404-06:00,Canada,Delta,Amazon,"",Y,""
4385,"","","","",electronics,Credit Card,1,100,2022-01-31T07:26:23.404-06:00,US,Alpha,Amazon,"",Y,""
4386,"","","","",electronics,Credit Card,4,100,2022-02-20T08:26:23.405-06:00,Australia,Delta,Amazon,"",Y,""
4387,"","","","",electronics,Credit Card,1,100,2022-03-02T04:26:23.405-06:00,US,Charlie,eBay,"",Y,""
4388,"","","","",electronics,UPI,1,100,2022-01-25T21:26:23.404-06:00,US,Alpha,Amazon,"",Y,""
4389,"","","","",electronics,Credit Card,1,100,2022-03-08T23:26:23.405-06:00,US,Delta,Walmart,"",Y,""
4390,"","","","",food,Credit Card,1,100,2022-03-11T01:26:23.405-06:00,US,Alpha,Amazon,"",Y,""
4391,"","","","",clothing,Wallet,1,100,2022-03-11T20:26:23.405-06:00,US,Bravo,Amazon,"",N,Invalid transaction data
4392,"","","","",electronics,Credit Card,1,100,2022-02-06T01:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
4393,"","","","",books,Credit Card,1,100,2022-01-12T08:26:23.404-06:00,Australia,Charlie,Amazon,"",Y,""
4394,"","","","",food,Credit Card,1,100,2022-02-13T05:26:23.405-06:00,US,Delta,Etsy,"",Y,""
4395,"","","","",books,Credit Card,1,100,2022-02-07T18:26:23.404-06:00,US,Echo,Walmart,"",Y,""
4396,"","","","",tools,Internet Banking,1,100,2022-03-18T13:26:23.405-05:00,US,Charlie,Walmart,"",Y,""
4397,"","","","",tools,Credit Card,2,100,2022-03-31T21:26:23.406-05:00,UK,Delta,Amazon,"",Y,""
4398,"","","","",electronics,Wallet,1,100,2022-02-23T19:26:23.405-06:00,US,Alpha,Amazon,"",Y,""
4399,"","","","",books,Internet Banking,1,100,2022-01-14T03:26:23.404-06:00,US,Bravo,Walmart,"",Y,""
4400,"","","","",electronics,Credit Card,1,100,2022-01-08T22:26:23.404-06:00,US,Delta,Amazon,"",Y,""
4401,"","","","",clothing,UPI,1,100,2022-03-14T16:26:23.405-05:00,US,Delta,Walmart,"",Y,""
4402,"","","","",tools,Credit Card,1,100,2022-01-09T03:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
4403,"","","","",tools,Internet Banking,1,100,2022-02-21T02:26:23.405-06:00,US,Delta,Amazon,"",Y,""
4404,"","","","",electronics,Wallet,1,100,2022-01-26T09:26:23.404-06:00,US,Echo,Amazon,"",Y,""
4405,"","","","",clothing,Wallet,4,100,2022-01-09T08:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
4406,"","","","",books,Credit Card,1,100,2022-01-07T22:26:23.404-06:00,UK,Charlie,Walmart,"",Y,""
4407,"","","","",food,Wallet,1,100,2022-01-20T12:26:23.404-06:00,UK,Echo,Walmart,"",Y,""
4408,"","","","",clothing,Credit Card,1,100,2022-03-18T23:26:23.405-05:00,US,Alpha,Walmart,"",Y,""
4409,"","","","",tools,Wallet,1,100,2022-02-06T16:26:23.404-06:00,UK,Bravo,Walmart,"",Y,""
4410,"","","","",tools,UPI,1,100,2022-01-01T00:26:23.370-06:00,Australia,Charlie,Etsy,"",Y,""
4411,"","","","",food,Credit Card,1,100,2022-02-05T08:26:23.404-06:00,US,Alpha,Amazon,"",Y,""
4412,"","","","",clothing,Credit Card,1,100,2022-01-19T01:26:23.404-06:00,US,Charlie,Amazon,"",Y,""
4413,"","","","",books,Credit Card,1,100,2022-03-04T01:26:23.405-06:00,US,Charlie,eBay,"",Y,""
4414,"","","","",clothing,Credit Card,1,100,2022-01-01T09:26:23.370-06:00,US,Delta,Amazon,"",Y,""
4415,"","","","",books,Credit Card,1,100,2022-02-28T07:26:23.405-06:00,US,Bravo,Walmart,"",Y,""
4416,"","","","",food,Wallet,1,100,2022-01-30T18:26:23.404-06:00,UK,Charlie,Etsy,"",Y,""
4417,"","","","",books,Wallet,1,100,2022-01-19T13:26:23.404-06:00,Canada,Delta,Amazon,"",Y,""
4418,"","","","",tools,Wallet,1,100,2022-02-14T18:26:23.405-06:00,US,Alpha,Amazon,"",Y,""
4419,"","","","",electronics,Wallet,1,100,2022-03-13T03:26:23.405-05:00,Canada,Alpha,Amazon,"",Y,""
4420,"","","","",food,Credit Card,1,100,2022-01-01T03:26:23.370-06:00,Canada,Bravo,Amazon,"",Y,""
4421,"","","","",electronics,Wallet,1,100,2022-01-01T20:26:23.370-06:00,US,Echo,Amazon,"",Y,""
4422,"","","","",electronics,Credit Card,1,100,2022-03-31T05:26:23.406-05:00,New Zealand,Bravo,Etsy,"",Y,""
4423,"","","","",books,Wallet,1,100,2022-03-20T06:26:23.405-05:00,US,Charlie,Amazon,"",Y,""
4424,"","","","",tools,Credit Card,1,100,2022-03-30T08:26:23.406-05:00,UK,Delta,Amazon,"",Y,""
4425,"","","","",food,Internet Banking,1,100,2022-02-04T15:26:23.404-06:00,US,Alpha,Etsy,"",Y,""
4426,"","","","",electronics,Wallet,4,100,2022-02-14T07:26:23.405-06:00,US,Charlie,Walmart,"",Y,""
4427,"","","","",electronics,UPI,1,100,2022-01-15T16:26:23.404-06:00,UK,Echo,Amazon,"",Y,""
4428,"","","","",electronics,Credit Card,1,100,2022-01-07T23:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
4429,"","","","",electronics,Credit Card,5,100,2022-01-17T18:26:23.404-06:00,Australia,Bravo,Amazon,"",Y,""
4430,"","","","",tools,Credit Card,1,100,2022-03-09T11:26:23.405-06:00,UK,Alpha,Amazon,"",Y,""
4431,"","","","",food,UPI,1,100,2022-02-26T01:26:23.405-06:00,UK,Bravo,Amazon,"",Y,""
4432,"","","","",electronics,Wallet,1,100,2022-01-01T06:26:23.370-06:00,US,Alpha,Etsy,"",Y,""
4433,"","","","",electronics,Credit Card,1,100,2022-01-15T03:26:23.404-06:00,US,Delta,Walmart,"",Y,""
4434,"","","","",electronics,Wallet,1,100,2022-03-18T07:26:23.405-05:00,US,Alpha,Amazon,"",Y,""
4435,"","","","",tools,Wallet,1,100,2022-03-13T15:26:23.405-05:00,US,Delta,Etsy,"",Y,""
4436,"","","","",electronics,Wallet,1,100,2022-01-20T14:26:23.404-06:00,US,Bravo,Walmart,"",Y,""
4437,"","","","",electronics,Credit Card,1,100,2022-03-27T07:26:23.406-05:00,Australia,Bravo,Alibaba,"",N,Connection dropped
4438,"","","","",books,Credit Card,1,100,2022-01-30T18:26:23.404-06:00,US,Echo,Walmart,"",Y,""
4439,"","","","",electronics,Credit Card,2,100,2022-03-18T13:26:23.405-05:00,US,Echo,Amazon,"",Y,""
4440,"","","","",clothing,Credit Card,1,100,2022-01-17T01:26:23.404-06:00,US,Charlie,Amazon,"",Y,""
4441,"","","","",clothing,Wallet,1,100,2022-03-01T16:26:23.405-06:00,US,Bravo,Amazon,"",Y,""
4442,"","","","",electronics,Wallet,1,100,2022-02-01T06:26:23.404-06:00,US,Alpha,eBay,"",Y,""
4443,"","","","",tools,Credit Card,1,100,2022-01-24T11:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
4444,"","","","",food,Credit Card,1,100,2022-01-02T14:26:23.403-06:00,US,Alpha,eBay,"",Y,""
4445,"","","","",electronics,Wallet,1,100,2022-01-25T16:26:23.404-06:00,US,Echo,Amazon,"",Y,""
4446,"","","","",electronics,Credit Card,1,100,2022-02-06T11:26:23.404-06:00,US,Echo,Etsy,"",Y,""
4447,"","","","",books,Internet Banking,1,100,2022-03-02T21:26:23.405-06:00,Canada,Delta,Walmart,"",Y,""
4448,"","","","",food,Wallet,1,100,2022-01-09T07:26:23.404-06:00,UK,Alpha,Amazon,"",Y,""
4449,"","","","",books,Credit Card,1,100,2022-03-07T18:26:23.405-06:00,Australia,Alpha,Walmart,"",Y,""
4450,"","","","",clothing,Credit Card,1,100,2022-03-26T19:26:23.406-05:00,US,Alpha,eBay,"",Y,""
4451,"","","","",electronics,Internet Banking,1,100,2022-02-15T04:26:23.405-06:00,US,Bravo,eBay,"",Y,""
4452,"","","","",electronics,Wallet,1,100,2022-02-01T17:26:23.404-06:00,US,Delta,Walmart,"",Y,""
4453,"","","","",clothing,Credit Card,1,100,2022-01-29T05:26:23.404-06:00,US,Echo,Walmart,"",Y,""
4454,"","","","",electronics,Credit Card,1,100,2022-02-13T11:26:23.405-06:00,US,Echo,eBay,"",Y,""
4455,"","","","",electronics,UPI,1,100,2022-01-05T06:26:23.404-06:00,US,Delta,Walmart,"",Y,""
4456,"","","","",food,Credit Card,1,100,2022-01-22T22:26:23.404-06:00,UK,Charlie,Amazon,"",Y,""
4457,"","","","",electronics,Wallet,1,100,2022-01-24T19:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
4458,"","","","",electronics,Wallet,1,100,2022-03-15T10:26:23.405-05:00,US,Delta,Amazon,"",Y,""
4459,"","","","",electronics,Credit Card,1,100,2022-01-15T10:26:23.404-06:00,US,Bravo,Etsy,"",Y,""
4460,"","","","",tools,Wallet,1,100,2022-03-05T12:26:23.405-06:00,UK,Delta,eBay,"",N,Connection dropped
4461,"","","","",clothing,Wallet,1,100,2022-02-21T08:26:23.405-06:00,US,Charlie,Walmart,"",Y,""
4462,"","","","",electronics,Credit Card,1,100,2022-02-28T03:26:23.405-06:00,US,Delta,eBay,"",Y,""
4463,"","","","",electronics,Wallet,1,100,2022-03-19T13:26:23.405-05:00,US,Bravo,Amazon,"",Y,""
4464,"","","","",electronics,Credit Card,1,100,2022-03-11T02:26:23.405-06:00,US,Bravo,Walmart,"",Y,""
4465,"","","","",food,Credit Card,1,100,2022-02-16T21:26:23.405-06:00,UK,Echo,Amazon,"",Y,""
4466,"","","","",electronics,Credit Card,1,100,2022-01-23T23:26:23.404-06:00,US,Alpha,eBay,"",Y,""
4467,"","","","",clothing,Credit Card,1,100,2022-02-07T05:26:23.404-06:00,UK,Bravo,Amazon,"",Y,""
4468,"","","","",clothing,Internet Banking,4,100,2022-02-19T06:26:23.405-06:00,US,Bravo,eBay,"",Y,""
4469,"","","","",electronics,UPI,1,100,2022-02-22T22:26:23.405-06:00,US,Echo,Amazon,"",Y,""
4470,"","","","",clothing,UPI,1,100,2022-01-01T01:26:23.370-06:00,UK,Alpha,Walmart,"",Y,""
4471,"","","","",books,Wallet,1,100,2022-01-23T00:26:23.404-06:00,US,Alpha,Amazon,"",Y,""
4472,"","","","",books,Wallet,4,100,2022-01-02T06:26:23.403-06:00,US,Echo,eBay,"",Y,""
4473,"","","","",tools,Wallet,1,100,2022-02-16T17:26:23.405-06:00,US,Charlie,Alibaba,"",Y,""
4474,"","","","",food,Internet Banking,1,100,2022-01-23T23:26:23.404-06:00,UK,Delta,Etsy,"",Y,""
4475,"","","","",books,Credit Card,1,100,2022-01-01T01:26:23.370-06:00,US,Charlie,Walmart,"",Y,""
4476,"","","","",electronics,Credit Card,1,100,2022-01-15T20:26:23.404-06:00,US,Delta,Walmart,"",Y,""
4477,"","","","",electronics,UPI,1,100,2022-02-01T19:26:23.404-06:00,US,Charlie,Etsy,"",Y,""
4478,"","","","",clothing,Credit Card,1,100,2022-01-23T16:26:23.404-06:00,US,Echo,Walmart,"",Y,""
4479,"","","","",tools,Credit Card,1,100,2022-01-20T20:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
4480,"","","","",clothing,Internet Banking,2,100,2022-03-10T00:26:23.405-06:00,Australia,Bravo,Amazon,"",Y,""
4481,"","","","",books,Wallet,1,100,2022-03-09T12:26:23.405-06:00,US,Bravo,Etsy,"",Y,""
4482,"","","","",tools,Credit Card,1,100,2022-03-29T22:26:23.406-05:00,Canada,Bravo,Amazon,"",Y,""
4483,"","","","",tools,Credit Card,1,100,2022-01-31T06:26:23.404-06:00,US,Delta,Amazon,"",Y,""
4484,"","","","",books,Wallet,1,100,2022-01-10T12:26:23.404-06:00,US,Delta,Alibaba,"",Y,""
4485,"","","","",electronics,UPI,1,100,2022-02-03T12:26:23.404-06:00,US,Alpha,eBay,"",Y,""
4486,"","","","",clothing,UPI,1,100,2022-01-16T13:26:23.404-06:00,UK,Delta,eBay,"",Y,""
4487,"","","","",books,Internet Banking,4,100,2022-01-09T21:26:23.404-06:00,UK,Alpha,Amazon,"",Y,""
4488,"","","","",tools,Internet Banking,1,100,2022-01-16T01:26:23.404-06:00,US,Alpha,Amazon,"",Y,""
4489,"","","","",electronics,Wallet,1,100,2022-02-11T11:26:23.405-06:00,US,Alpha,Walmart,"",Y,""
4490,"","","","",electronics,Credit Card,1,100,2022-03-10T08:26:23.405-06:00,US,Charlie,Amazon,"",Y,""
4491,"","","","",clothing,Wallet,1,100,2022-01-09T11:26:23.404-06:00,Australia,Bravo,eBay,"",Y,""
4492,"","","","",clothing,Credit Card,1,100,2022-03-17T18:26:23.405-05:00,UK,Bravo,Amazon,"",Y,""
4493,"","","","",food,Credit Card,1,100,2022-01-05T07:26:23.404-06:00,Australia,Alpha,Walmart,"",Y,""
4494,"","","","",clothing,Credit Card,1,100,2022-01-04T20:26:23.403-06:00,US,Echo,Amazon,"",Y,""
4495,"","","","",clothing,Internet Banking,1,100,2022-02-11T23:26:23.405-06:00,US,Echo,Amazon,"",Y,""
4496,"","","","",tools,Credit Card,1,100,2022-03-22T22:26:23.406-05:00,UK,Alpha,Amazon,"",Y,""
4497,"","","","",electronics,Credit Card,2,100,2022-02-13T07:26:23.405-06:00,US,Delta,Amazon,"",Y,""
4498,"","","","",clothing,Internet Banking,1,100,2022-02-12T03:26:23.405-06:00,US,Charlie,Amazon,"",Y,""
4499,"","","","",electronics,Credit Card,1,100,2022-01-26T08:26:23.404-06:00,US,Bravo,Walmart,"",Y,""
4500,"","","","",clothing,Credit Card,1,100,2022-03-01T03:26:23.405-06:00,US,Echo,Amazon,"",Y,""
4501,"","","","",books,Credit Card,1,100,2022-03-12T01:26:23.405-06:00,Australia,Delta,Amazon,"",Y,""
4502,"","","","",clothing,Wallet,1,100,2022-02-13T19:26:23.405-06:00,Canada,Alpha,Amazon,"",Y,""
4503,"","","","",tools,UPI,1,100,2022-02-03T00:26:23.404-06:00,US,Bravo,eBay,"",Y,""
4504,"","","","",electronics,Wallet,1,100,2022-02-01T11:26:23.404-06:00,US,Echo,Alibaba,"",Y,""
4505,"","","","",electronics,Credit Card,4,100,2022-03-23T11:26:23.406-05:00,US,Delta,Amazon,"",Y,""
4506,"","","","",electronics,Wallet,1,100,2022-01-04T18:26:23.403-06:00,US,Bravo,Amazon,"",Y,""
4507,"","","","",electronics,Credit Card,1,100,2022-02-19T02:26:23.405-06:00,US,Delta,Walmart,"",Y,""
4508,"","","","",electronics,Wallet,1,100,2022-02-09T13:26:23.405-06:00,US,Charlie,Walmart,"",Y,""
4509,"","","","",books,Wallet,1,100,2022-01-29T00:26:23.404-06:00,UK,Bravo,Amazon,"",Y,""
4510,"","","","",tools,Credit Card,1,100,2022-03-22T09:26:23.406-05:00,US,Charlie,eBay,"",Y,""
4511,"","","","",electronics,Credit Card,1,100,2022-01-05T08:26:23.404-06:00,US,Alpha,Amazon,"",Y,""
4512,"","","","",books,Credit Card,1,100,2022-03-24T01:26:23.406-05:00,UK,Alpha,Amazon,"",Y,""
4513,"","","","",clothing,Wallet,1,100,2022-02-11T16:26:23.405-06:00,UK,Alpha,eBay,"",Y,""
4514,"","","","",food,Wallet,1,100,2022-01-03T01:26:23.403-06:00,US,Alpha,Amazon,"",Y,""
4515,"","","","",electronics,Credit Card,5,100,2022-03-25T06:26:23.406-05:00,US,Delta,Walmart,"",Y,""
4516,"","","","",electronics,Credit Card,1,100,2022-01-21T19:26:23.404-06:00,US,Charlie,Amazon,"",Y,""
4517,"","","","",food,Wallet,1,100,2022-01-08T22:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
4518,"","","","",books,Internet Banking,1,100,2022-01-20T03:26:23.404-06:00,UK,Alpha,Amazon,"",Y,""
4519,"","","","",books,Credit Card,1,100,2022-02-24T08:26:23.405-06:00,Canada,Delta,eBay,"",Y,""
4520,"","","","",electronics,Wallet,1,100,2022-02-01T06:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
4521,"","","","",food,Credit Card,1,100,2022-02-13T07:26:23.405-06:00,US,Alpha,Etsy,"",Y,""
4522,"","","","",electronics,Credit Card,5,100,2022-03-05T05:26:23.405-06:00,US,Delta,Amazon,"",Y,""
4523,"","","","",clothing,Credit Card,1,100,2022-01-05T22:26:23.404-06:00,US,Echo,eBay,"",Y,""
4524,"","","","",tools,Wallet,1,100,2022-02-03T11:26:23.404-06:00,UK,Alpha,eBay,"",Y,""
4525,"","","","",electronics,UPI,1,100,2022-01-21T14:26:23.404-06:00,US,Echo,Amazon,"",Y,""
4526,"","","","",electronics,Credit Card,1,100,2022-01-11T14:26:23.404-06:00,US,Delta,Amazon,"",Y,""
4527,"","","","",books,Wallet,1,100,2022-03-20T15:26:23.405-05:00,US,Charlie,Walmart,"",Y,""
4528,"","","","",books,Wallet,2,100,2022-02-03T06:26:23.404-06:00,US,Echo,Walmart,"",Y,""
4529,"","","","",electronics,Internet Banking,1,100,2022-01-01T12:26:23.370-06:00,US,Charlie,eBay,"",Y,""
4530,"","","","",electronics,Credit Card,1,100,2022-03-13T14:26:23.405-05:00,US,Bravo,Amazon,"",Y,""
4531,"","","","",tools,Credit Card,1,100,2022-03-22T23:26:23.406-05:00,US,Charlie,Etsy,"",Y,""
4532,"","","","",clothing,Credit Card,1,100,2022-02-28T16:26:23.405-06:00,US,Charlie,Walmart,"",Y,""
4533,"","","","",electronics,Wallet,1,100,2022-03-13T04:26:23.405-05:00,US,Bravo,Walmart,"",Y,""
4534,"","","","",tools,Wallet,1,100,2022-02-16T20:26:23.405-06:00,US,Charlie,Amazon,"",Y,""
4535,"","","","",books,Credit Card,1,100,2022-03-17T06:26:23.405-05:00,UK,Alpha,Amazon,"",Y,""
4536,"","","","",electronics,Credit Card,1,100,2022-03-09T00:26:23.405-06:00,US,Alpha,Walmart,"",Y,""
4537,"","","","",food,Credit Card,2,100,2022-01-20T12:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
4538,"","","","",electronics,Internet Banking,1,100,2022-01-31T08:26:23.404-06:00,US,Charlie,Walmart,"",Y,""
4539,"","","","",books,Wallet,1,100,2022-03-30T21:26:23.406-05:00,US,Bravo,Walmart,"",Y,""
4540,"","","","",books,Wallet,1,100,2022-01-17T15:26:23.404-06:00,US,Delta,Amazon,"",Y,""
4541,"","","","",clothing,Wallet,1,100,2022-02-26T02:26:23.405-06:00,US,Alpha,Walmart,"",N,Invalid transaction data
4542,"","","","",tools,Credit Card,1,100,2022-03-14T16:26:23.405-05:00,US,Charlie,Walmart,"",Y,""
4543,"","","","",clothing,Credit Card,1,100,2022-03-14T23:26:23.405-05:00,Australia,Delta,Amazon,"",Y,""
4544,"","","","",electronics,Credit Card,1,100,2022-02-05T22:26:23.404-06:00,US,Bravo,Amazon,"",Y,""
4545,"","","","",books,Wallet,1,100,2022-01-09T19:26:23.404-06:00,UK,Delta,Amazon,"",Y,""
4546,"","","","",clothing,Wallet,1,100,2022-03-01T07:26:23.405-06:00,US,Charlie,eBay,"",Y,""
4547,"","","","",clothing,UPI,1,100,2022-01-03T12:26:23.403-06:00,US,Charlie,Walmart,"",Y,""
4548,"","","","",electronics,Credit Card,1,100,2022-03-12T02:26:23.405-06:00,US,Echo,Amazon,"",Y,""
4549,"","","","",tools,Internet Banking,1,100,2022-03-11T03:26:23.405-06:00,US,Alpha,eBay,"",Y,""
4550,"","","","",books,Wallet,1,100,2022-02-13T03:26:23.405-06:00,US,Bravo,eBay,"",N,Payment system failure
4551,"","","","",electronics,Wallet,1,100,2022-03-24T20:26:23.406-05:00,US,Bravo,Walmart,"",Y,""
4552,"","","","",electronics,Credit Card,1,100,2022-02-17T01:26:23.405-06:00,US,Bravo,Amazon,"",Y,""
4553,"","","","",electronics,Wallet,1,100,2022-01-20T20:26:23.404-06:00,US,Charlie,Walmart,"",Y,""
4554,"","","","",clothing,UPI,1,100,2022-03-22T05:26:23.406-05:00,US,Alpha,Walmart,"",N,Unknown error
4555,"","","","",books,Wallet,1,100,2022-02-17T01:26:23.405-06:00,US,Alpha,Amazon,"",Y,""
4556,"","","","",tools,Credit Card,1,100,2022-02-19T12:26:23.405-06:00,UK,Delta,Amazon,"",N,Invalid transaction data
4557,"","","","",electronics,Credit Card,1,100,2022-01-07T09:26:23.404-06:00,US,Charlie,Amazon,"",Y,""
4558,"","","","",tools,Credit Card,1,100,2022-02-05T03:26:23.404-06:00,UK,Charlie,Amazon,"",Y,""
4559,"","","","",tools,Credit Card,1,100,2022-03-05T05:26:23.405-06:00,US,Bravo,Amazon,"",Y,""
4560,"","","","",tools,Wallet,1,100,2022-01-13T12:26:23.404-06:00,UK,Alpha,Walmart,"",Y,""
4561,"","","","",electronics,Credit Card,1,100,2022-01-31T03:26:23.404-06:00,US,Delta,Walmart,"",Y,""
4562,"","","","",tools,Credit Card,1,100,2022-01-21T20:26:23.404-06:00,UK,Alpha,Etsy,"",Y,""
4563,"","","","",food,Credit Card,1,100,2022-03-31T12:26:23.406-05:00,UK,Alpha,Amazon,"",Y,""
4564,"","","","",tools,Wallet,1,100,2022-03-30T12:26:23.406-05:00,UK,Bravo,Amazon,"",Y,""
4565,"","","","",books,Credit Card,1,100,2022-02-15T17:26:23.405-06:00,UK,Delta,eBay,"",Y,""
4566,"","","","",food,Credit Card,1,100,2022-02-27T11:26:23.405-06:00,UK,Charlie,Amazon,"",Y,""
4567,"","","","",clothing,Credit Card,1,100,2022-03-07T16:26:23.405-06:00,US,Bravo,Amazon,"",Y,""
4568,"","","","",books,UPI,1,100,2022-03-21T07:26:23.405-05:00,US,Charlie,eBay,"",Y,""
4569,"","","","",electronics,Wallet,1,100,2022-01-21T12:26:23.404-06:00,Canada,Charlie,Amazon,"",Y,""
4570,"","","","",books,Wallet,2,100,2022-03-05T17:26:23.405-06:00,US,Alpha,Amazon,"",N,Payment system failure
4571,"","","","",electronics,Credit Card,1,100,2022-02-23T02:26:23.405-06:00,US,Echo,Amazon,"",Y,""
4572,"","","","",tools,Credit Card,1,100,2022-01-19T11:26:23.404-06:00,US,Charlie,Walmart,"",Y,""
4573,"","","","",electronics,Wallet,1,100,2022-02-22T15:26:23.405-06:00,US,Bravo,Amazon,"",Y,""
4574,"","","","",food,Wallet,1,100,2022-03-25T17:26:23.406-05:00,US,Echo,Walmart,"",Y,""
4575,"","","","",electronics,Wallet,1,100,2022-01-01T23:26:23.370-06:00,US,Echo,Alibaba,"",Y,""
4576,"","","","",electronics,Internet Banking,1,100,2022-01-28T10:26:23.404-06:00,US,Charlie,Alibaba,"",N,Invalid transaction data
4577,"","","","",books,Credit Card,1,100,2022-03-23T09:26:23.406-05:00,UK,Bravo,Walmart,"",Y,""
4578,"","","","",electronics,Credit Card,2,100,2022-02-19T20:26:23.405-06:00,US,Charlie,Amazon,"",Y,""
4579,"","","","",food,Wallet,1,100,2022-01-06T04:26:23.404-06:00,US,Delta,Amazon,"",Y,""
4580,"","","","",food,Credit Card,1,100,2022-02-25T10:26:23.405-06:00,New Zealand,Alpha,Amazon,"",Y,""
4581,"","","","",electronics,Wallet,1,100,2022-02-26T13:26:23.405-06:00,US,Alpha,Amazon,"",Y,""
4582,"","","","",food,Wallet,1,100,2022-03-05T08:26:23.405-06:00,US,Bravo,Walmart,"",Y,""
4583,"","","","",tools,Wallet,1,100,2022-03-01T09:26:23.405-06:00,UK,Delta,Amazon,"",Y,""
4584,"","","","",electronics,Internet Banking,2,100,2022-01-19T20:26:23.404-06:00,US,Bravo,Walmart,"",Y,""
4585,"","","","",electronics,Credit Card,1,100,2022-02-20T22:26:23.405-06:00,Canada,Echo,Walmart,"",Y,""
4586,"","","","",electronics,Credit Card,1,100,2022-03-19T02:26:23.405-05:00,US,Bravo,Amazon,"",Y,""
4587,"","","","",electronics,Credit Card,1,100,2022-03-18T22:26:23.405-05:00,US,Delta,Amazon,"",Y,""
4588,"","","","",food,Credit Card,3,100,2022-02-04T22:26:23.404-06:00,UK,Bravo,Amazon,"",Y,""
4589,"","","","",electronics,Wallet,2,100,2022-01-16T17:26:23.404-06:00,US,Echo,Amazon,"",Y,""
